Date,Gold_USD,USD_INR,Gold_INR,Gold_INR_per_gram
2005-01-03,43.02000045776367,43.41600036621094,1867.7563556286623,60.04971645083872
2005-01-04,42.7400016784668,43.49100112915039,1858.805461258089,59.7619387290205
2005-01-05,42.66999816894531,43.5890007019043,1859.9425801364123,59.79849792262647
2005-01-06,42.150001525878906,43.827999114990234,1847.3502295730577,59.39364475293963
2005-01-07,41.84000015258789,43.832000732421875,1833.9309173327638,58.96220416778703
2005-01-10,41.95000076293945,43.792999267578125,1837.1163526863093,59.06461821615925
2005-01-11,42.209999084472656,43.52899932861328,1837.3590218087775,59.07242020379628
2005-01-12,42.599998474121094,43.53099822998047,1854.420458174136,59.62095771132304
2005-01-13,42.599998474121094,43.573001861572266,1856.209812815854,59.67848675601955
2005-01-14,42.31999969482422,43.51100158691406,1841.3855738796992,59.20187676241257
2005-01-18,42.31999969482422,43.68000030517578,1848.5375995849608,59.43181955680103
2005-01-19,42.2599983215332,43.52000045776367,1839.155146298217,59.130166903988844
2005-01-20,42.25,43.68000030517578,1845.4800128936768,59.33351593530235
2005-01-21,42.7400016784668,43.500999450683594,1859.2327895372,59.77567764197598
2005-01-24,42.77000045776367,43.58000183105469,1863.9166982635506,59.92626869206201
2005-01-25,42.2400016784668,43.65999984741211,1844.1984668365476,59.2923133035365
2005-01-26,42.689998626708984,43.65999984741211,1863.8453335281374,59.92397426425121
2005-01-27,42.619998931884766,43.68000030517578,1861.641566351318,59.85312155710187
2005-01-28,42.689998626708984,43.60300064086914,1861.4120374790946,59.84574203800519
2005-01-31,42.220001220703125,43.65999984741211,1843.3252468536375,59.264238650108105
2005-02-01,42.099998474121094,43.599998474121094,1835.55986923218,59.014576148413525
2005-02-02,42.15999984741211,43.2400016784668,1822.9984641662595,58.61071789883002
2005-02-03,41.68000030517578,43.29999923706055,1804.7439814147947,58.02382308790955
2005-02-04,41.470001220703125,43.28900146484375,1795.1949435900897,57.71681462183001
2005-02-07,41.27000045776367,43.36000061035156,1789.467245037842,57.532664974611926
2005-02-08,41.2599983215332,43.619998931884766,1799.7610827148455,57.86361929412592
2005-02-09,41.310001373291016,43.63999938964844,1802.768434716796,57.96030783406356
2005-02-10,41.75,43.63999938964844,1821.9699745178223,58.577651213459006
2005-02-11,42.08000183105469,43.68000030517578,1838.0544928222662,59.09478009941859
2005-02-14,42.54999923706055,43.70000076293945,1859.434999122619,59.78217882626132
2005-02-15,42.58000183105469,43.7400016784668,1862.4493515594513,59.87909243523884
2005-02-16,42.52000045776367,43.63999938964844,1855.572794024658,59.658006141580785
2005-02-17,42.72999954223633,43.619998931884766,1863.8825343917852,59.92517029889836
2005-02-18,42.75,43.650001525878906,1866.0375652313232,59.994456097587836
2005-02-22,43.56999969482422,43.58000183105469,1898.7806664794916,61.0471704624718
2005-02-23,43.41999816894531,43.65999984741211,1895.7171134307864,60.94867501827082
2005-02-24,43.33000183105469,43.599998474121094,1889.1880137176486,60.73875974464766
2005-02-25,43.5,43.5890007019043,1896.121530532837,60.961677320328484
2005-02-28,43.529998779296875,43.560001373291016,1896.166806605528,60.963132978781424
2005-03-01,43.220001220703125,43.63999938964844,1886.120826892089,60.6401474718951
2005-03-02,43.25,43.63999938964844,1887.429973602295,60.682237484601245
2005-03-03,42.970001220703125,43.58000183105469,1872.6327318786643,60.20649547088477
2005-03-04,43.380001068115234,43.56700134277344,1889.9365647840896,60.762826202327375
2005-03-07,43.470001220703125,43.584999084472656,1894.639963406371,60.91404386665073
2005-03-08,44.029998779296875,43.560001373291016,1917.9468072921736,61.66337573881311
2005-03-09,44.02000045776367,43.58000183105469,1918.391700552369,61.6776793786027
2005-03-10,44.20000076293945,43.5,1922.7000331878662,61.816195385981196
2005-03-11,44.43000030517578,43.409000396728516,1928.6619008740236,62.007873740062166
2005-03-14,44.029998779296875,43.459999084472656,1913.5437066375744,61.521812871142295
2005-03-15,44.060001373291016,43.47999954223633,1915.7288395416253,61.592066472957235
2005-03-16,44.310001373291016,43.54999923706055,1929.7005260009755,62.04126628839119
2005-03-17,43.81999969482422,43.54999923706055,1908.3609532775881,61.355183605625996
2005-03-18,43.88999938964844,43.54999923706055,1911.4094399337773,61.4531946544208
2005-03-21,43.09000015258789,43.54999923706055,1876.5694737701415,60.3330645673362
2005-03-22,42.650001525878906,43.650001525878906,1861.672631683352,59.85412032997418
2005-03-23,42.41999816894531,43.65999984741211,1852.0571135833743,59.54497447500681
2005-03-24,42.38999938964844,43.63999938964844,1849.8995474914555,59.47560716612135
2005-03-28,42.540000915527344,43.650001525878906,1856.8711048736586,59.699747773519334
2005-03-29,42.560001373291016,43.650001525878906,1857.7441248855612,59.72781599773534
2005-03-30,42.61000061035156,43.75,1864.1875267028809,59.93497602208372
2005-03-31,42.81999969482422,43.61000061035156,1867.380212826538,60.037623187954345
2005-04-01,42.619998931884766,43.4900016784668,1853.5438250839215,59.592773324028535
2005-04-04,42.400001525878906,43.650001525878906,1850.7601313018822,59.503275557473664
2005-04-05,42.45000076293945,43.650001525878906,1852.9425980758679,59.573443441280496
2005-04-06,42.630001068115234,43.68000030517578,1862.0784596649173,59.86716799282773
2005-04-07,42.56999969482422,43.619998931884766,1856.9033412185672,59.70078419530172
2005-04-08,42.689998626708984,43.6510009765625,1863.4611717439257,59.911623185298296
2005-04-11,42.779998779296875,43.641998291015625,1867.0046336157247,60.02554804493786
2005-04-12,42.84000015258789,43.619998931884766,1868.680760897827,60.07943674820605
2005-04-13,42.900001525878906,43.68000030517578,1873.872079742432,60.24634140024216
2005-04-14,42.310001373291016,43.599998474121094,1844.7159953155497,59.308952218096024
2005-04-15,42.400001525878906,43.698001861572266,1852.7953456085233,59.56870916805258
2005-04-18,42.689998626708984,43.619998931884766,1862.137694499208,59.869072435552525
2005-04-19,43.279998779296875,43.68000030517578,1890.470359887695,60.77998810062196
2005-04-20,43.400001525878906,43.58000183105469,1891.372145965579,60.80898117464526
2005-04-21,43.189998626708984,43.68000030517578,1886.53915319519,60.65359696481714
2005-04-22,43.38999938964844,43.61000061035156,1892.2378998657223,60.83681578811781
2005-04-25,43.439998626708984,43.630001068115234,1895.2871864822373,60.93485255621513
2005-04-26,43.63999938964844,43.619998931884766,1903.5767267639167,61.20136726618923
2005-04-27,43.20000076293945,43.58000183105469,1882.6561123504653,60.5287543958225
2005-04-28,43.0,43.599998474121094,1874.799934387207,60.27617259752783
2005-04-29,43.349998474121094,43.380001068115234,1880.5229801101668,60.46017265292224
2005-05-02,42.880001068115234,43.5,1865.2800464630127,59.97010132181307
2005-05-03,42.7599983215332,43.52000045776367,1860.9151465270988,59.829766634851346
2005-05-04,42.900001525878906,43.459999084472656,1864.4340270385728,59.94290118599427
2005-05-05,42.90999984741211,43.349998474121094,1860.1484279098513,59.805116077285554
2005-05-06,42.52000045776367,43.43000030517578,1846.6436328567506,59.37092715793241
2005-05-09,42.54999923706055,43.439998626708984,1848.3719084243785,59.42649246626195
2005-05-10,42.63999938964844,43.36000061035156,1848.8703995605465,59.44251931649321
2005-05-11,42.689998626708984,43.220001220703125,1845.061792758177,59.3200698557454
2005-05-12,42.15999984741211,43.2400016784668,1822.9984641662595,58.61071789883002
2005-05-13,41.95000076293945,43.400001525878906,1820.6300971221935,58.5345731870109
2005-05-16,41.880001068115234,43.400001525878906,1817.5921102600114,58.43689971418044
2005-05-17,41.86000061035156,43.41999816894531,1817.5611498535145,58.435904314739965
2005-05-18,42.04999923706055,43.380001068115234,1824.1290118179313,58.64706582275086
2005-05-19,41.97999954223633,43.380001068115234,1821.092424981689,58.549437361766
2005-05-20,41.650001525878906,43.32600021362305,1804.5279750076297,58.01687832583567
2005-05-23,41.619998931884766,43.41999816894531,1807.1402774139424,58.10086573581566
2005-05-24,41.72999954223633,43.47999954223633,1814.4203609939577,58.334925683410475
2005-05-25,41.869998931884766,43.459999084472656,1819.670115246583,58.50370907603913
